age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48, Private,475897, HS-grad,13, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,49680,0,24, United-States, >50K
48, Private,110029, 12th,9, Widowed, Exec-managerial, Wife, White, Male,96479,0,32, United-States, <=50K
50, Private,252178, Bachelors,9, Never-married, ?, Not-in-family, White, Female,59138,159,58, United-States, <=50K
50, Private,186907, HS-grad,10, Divorced, Prof-specialty, Not-in-family, White, Female,3073,29,62, United-States, >50K
63, ?,165266, HS-grad,12, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,13162,6,55, United-States, <=50K
27, Private,243439, HS-grad,10, Never-married, Sales, Wife, White, Female,80139,0,48, United-States, >50K
31, Private,72027, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,41387,2,21, United-States, <=50K
49, Local-gov,300108, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,16802,2,58, United-States, >50K
34, Private,357245, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,56759,0,55, United-States, <=50K
17, State-gov,248946, 10th,13, Married-civ-spouse, Exec-managerial, Husband, White, Female,1181,27,42, United-States, <=50K
20, Private,172971, HS-grad,14, Separated, Other-service, Husband, Black, Female,70171,180,51, United-States, <=50K
32, Private,246624, 7th-8th,6, Married-civ-spouse, Sales, Husband, White, Male,1292,257,30, United-States, <=50K
38, Private,173230, Bachelors,9, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,52221,0,41, United-States, >50K
25, Private,144434, HS-grad,10, Never-married, Prof-specialty, Husband, White, Male,1483,70,52, United-States, >50K
53, Local-gov,286315, Some-college,8, Divorced, Adm-clerical, Husband, White, Male,73844,183,48, United-States, <=50K
39, ?,225598, 7th-8th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,17187,0,25, United-States, <=50K
44, Private,333217, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,14144,0,44, United-States, <=50K
37, Local-gov,95556, Prof-school,8, Never-married, Tech-support, Not-in-family, Black, Male,23891,12,59, United-States, <=50K
23, Private,137216, Some-college,12, Married-civ-spouse, Sales, Husband, White, Male,3133,0,52, United-States, <=50K
26, Private,173585, Doctorate,13, Never-married, Other-service, Wife, White, Female,67640,54,42, United-States, <=50K
33, Local-gov,217900, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,58818,0,37, United-States, <=50K
46, Private,169381, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,96355,0,61, United-States, <=50K
35, Self-emp-not-inc,469652, HS-grad,8, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,34123,144,31, United-States, <=50K
43, Private,154065, Bachelors,15, Never-married, Transport-moving, Husband, White, Male,982,0,32, United-States, <=50K
38, Private,126777, Some-college,9, Never-married, Machine-op-inspct, Unmarried, White, Female,45027,0,27, United-States, <=50K
32, Private,38273, Assoc-voc,10, Never-married, Prof-specialty, Not-in-family, White, Male,76427,0,56, United-States, <=50K
49, Private,282534, Bachelors,12, Never-married, Craft-repair, Not-in-family, White, Male,91647,0,59, United-States, >50K
37, ?,163391, HS-grad,13, Never-married, Craft-repair, Husband, White, Female,64211,0,39, United-States, >50K
32, Private,376747, Bachelors,13, Never-married, ?, Husband, White, Male,55640,8,58, United-States, <=50K
44, Private,149625, HS-grad,9, Never-married, Handlers-cleaners, Husband, White, Male,12507,64,38, United-States, <=50K
56, Private,306094, Some-college,9, Divorced, Machine-op-inspct, Husband, White, Female,47789,3,46, United-States, >50K
68, ?,105989, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,47212,0,46, United-States, <=50K
26, Local-gov,268655, HS-grad,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,78389,0,24, United-States, <=50K
19, Self-emp-not-inc,130928, Masters,6, Never-married, ?, Unmarried, Black, Male,93834,0,35, United-States, <=50K
30, Private,201535, Bachelors,13, Separated, Handlers-cleaners, Husband, White, Male,2918,0,50, United-States, >50K
45, Private,150163, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Male,5281,439,36, India, >50K
35, Self-emp-not-inc,274873, Some-college,16, Divorced, Transport-moving, Husband, White, Male,403,30,56, United-States, >50K
59, ?,80925, 9th,12, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,16329,82,49, United-States, >50K
48, Private,155182, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,29464,1,17, United-States, >50K
24, Private,225935, Bachelors,13, Never-married, Machine-op-inspct, Unmarried, White, Male,71,0,27, United-States, <=50K
30, Private,293645, HS-grad,7, Separated, Other-service, Husband, White, Male,40205,19,39, France, <=50K
37, Private,121883, Some-college,14, Married-civ-spouse, Exec-managerial, Own-child, White, Male,6407,1,42, United-States, <=50K
45, Private,70746, Masters,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,89789,97,43, United-States, >50K
70, Self-emp-not-inc,87027, Assoc-acdm,11, Divorced, Farming-fishing, Husband, White, Male,24,12,58, United-States, <=50K
21, Private,216115, Some-college,5, Married-civ-spouse, Other-service, Husband, White, Male,68888,0,35, United-States, <=50K
46, Federal-gov,154383, Some-college,4, Separated, Craft-repair, Own-child, White, Female,4896,18,43, United-States, <=50K
36, Private,284317, 11th,11, Married-civ-spouse, Exec-managerial, Husband, White, Female,2640,57,27, United-States, <=50K
35, ?,127938, Assoc-acdm,12, Never-married, Other-service, Husband, Black, Female,15061,2,23, United-States, <=50K
77, Private,133909, Masters,11, Divorced, Craft-repair, Own-child, Black, Male,17033,0,42, United-States, <=50K
46, Private,270128, 1st-4th,5, Divorced, Tech-support, Husband, White, Male,9757,0,42, United-States, <=50K
18, Private,145081, Assoc-voc,11, Never-married, Exec-managerial, Husband, White, Male,2959,0,63, United-States, <=50K
40, Private,170897, Bachelors,10, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,77997,7,36, Mexico, <=50K
21, Private,163848, HS-grad,10, Never-married, Prof-specialty, Husband, White, Male,29696,0,32, United-States, <=50K
19, Private,245237, Bachelors,7, Never-married, ?, Husband, White, Male,374,2,50, United-States, <=50K
21, Private,128401, 5th-6th,8, Married-civ-spouse, Protective-serv, Own-child, White, Male,27944,0,45, Germany, <=50K
39, Private,140051, Some-college,11, Never-married, Craft-repair, Not-in-family, White, Male,23,480,53, United-States, <=50K
47, Private,62844, Some-college,11, Never-married, Craft-repair, Husband, White, Female,60436,1,27, United-States, <=50K
42, Private,538515, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Male,1378,3,39, United-States, <=50K
25, Private,183184, Some-college,6, Married-civ-spouse, ?, Husband, White, Male,79,738,37, United-States, <=50K
39, Private,126514, Bachelors,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,43566,0,42, United-States, <=50K
24, ?,176668, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Female,8134,0,52, United-States, <=50K
33, Private,63494, HS-grad,6, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,80428,130,21, United-States, <=50K
19, Private,286538, Some-college,8, Separated, Adm-clerical, Unmarried, White, Female,239,15,29, Hong, <=50K
33, Self-emp-not-inc,150500, Some-college,14, Divorced, Prof-specialty, Husband, White, Male,48216,1,41, United-States, >50K
32, Private,157284, 10th,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,16559,3,42, United-States, >50K
25, State-gov,127296, Some-college,8, Married-civ-spouse, ?, Unmarried, White, Female,3441,3,30, United-States, <=50K
48, Private,179764, Bachelors,11, Married-civ-spouse, Other-service, Husband, White, Male,750,1,22, United-States, <=50K
75, Private,134867, Some-college,11, Married-spouse-absent, Sales, Not-in-family, White, Male,717,0,63, United-States, <=50K
30, Private,107080, Doctorate,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,12757,7,43, United-States, <=50K
22, Private,163115, Assoc-acdm,8, Never-married, Other-service, Not-in-family, Black, Male,7298,243,21, United-States, <=50K
28, Private,184811, Bachelors,10, Never-married, Craft-repair, Husband, White, Female,87993,0,17, United-States, <=50K
30, Private,247722, Some-college,8, Married-civ-spouse, Other-service, Wife, White, Female,87,9,54, United-States, >50K
44, Private,420532, 11th,13, Never-married, Other-service, Husband, White, Male,50351,0,54, United-States, <=50K
60, ?,108326, Masters,10, Married-civ-spouse, Tech-support, Husband, White, Male,66273,1,43, United-States, <=50K
26, Self-emp-not-inc,209454, Masters,12, Never-married, Prof-specialty, Not-in-family, White, Male,18790,697,67, Puerto-Rico, >50K
40, Private,201872, Some-college,13, Widowed, Exec-managerial, Not-in-family, White, Female,71588,0,50, United-States, <=50K
46, Private,166820, Some-college,14, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,38799,0,28, United-States, >50K
72, Private,27330, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,91301,204,31, Thailand, <=50K
23, Private,283470, Assoc-acdm,11, Never-married, Adm-clerical, Husband, White, Female,20238,0,43, United-States, <=50K
59, Self-emp-inc,259178, Some-college,13, Married-civ-spouse, Craft-repair, Unmarried, White, Male,22763,2,61, United-States, >50K
45, Self-emp-not-inc,159055, Bachelors,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,86328,130,25, United-States, <=50K
56, Private,57660, Masters,12, Married-civ-spouse, Prof-specialty, Husband, White, Female,78395,0,50, United-States, >50K
40, Private,173300, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,8556,0,50, South, <=50K
38, Private,94506, Some-college,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,90163,0,49, United-States, <=50K
28, Without-pay,235398, HS-grad,14, Never-married, Sales, Husband, Asian-Pac-Islander, Male,70922,254,50, United-States, <=50K
61, Private,51263, Some-college,10, Never-married, ?, Husband, White, Male,429,161,37, United-States, <=50K
26, Private,292674, Bachelors,13, Never-married, Craft-repair, Unmarried, White, Male,53,1,36, United-States, <=50K
30, Self-emp-inc,183031, HS-grad,7, Never-married, Farming-fishing, Not-in-family, White, Female,42438,26,49, United-States, >50K
55, Self-emp-inc,237401, Bachelors,15, Married-civ-spouse, Other-service, Wife, White, Male,2873,130,37, United-States, >50K
51, Private,419578, 10th,4, Widowed, Adm-clerical, Husband, White, Male,997,3,41, Jamaica, <=50K
24, ?,264194, Some-college,5, Divorced, Sales, Unmarried, White, Male,13995,7,41, United-States, <=50K
58, Private,180067, Bachelors,9, Divorced, Farming-fishing, Husband, White, Male,89807,4,32, United-States, <=50K
32, Private,134468, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,7055,0,16, United-States, <=50K
50, Self-emp-inc,150182, Some-college,7, Married-civ-spouse, Sales, Not-in-family, White, Female,88403,1,39, ?, >50K
42, Private,153815, Masters,13, Never-married, Sales, Not-in-family, White, Female,79429,2,27, United-States, >50K
59, Private,174265, Some-college,7, Separated, Adm-clerical, Husband, Black, Female,13445,0,49, United-States, <=50K
40, Private,282584, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Own-child, White, Female,80110,2,39, United-States, >50K
52, Private,265767, Bachelors,11, Divorced, Adm-clerical, Husband, White, Female,31653,0,35, United-States, <=50K
27, Federal-gov,135777, HS-grad,9, Married-civ-spouse, Prof-specialty, Own-child, White, Male,14092,79,36, United-States, >50K
47, Private,66150, HS-grad,15, Married-civ-spouse, Transport-moving, Husband, White, Male,74746,0,45, United-States, <=50K
27, Self-emp-inc,241691, Some-college,8, Never-married, Protective-serv, Husband, White, Male,707,5,27, United-States, <=50K
64, Private,127604, Bachelors,12, Widowed, Machine-op-inspct, Husband, Black, Female,1380,3,44, Cuba, <=50K
45, Private,220238, Bachelors,12, Married-civ-spouse, Sales, Own-child, Black, Male,94801,624,51, United-States, >50K
41, Private,49033, HS-grad,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,498,0,39, United-States, <=50K
26, ?,129842, Bachelors,13, Married-civ-spouse, Transport-moving, Unmarried, White, Male,61,29,63, United-States, <=50K
28, State-gov,478311, 10th,1, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,1312,0,28, Mexico, <=50K
35, Private,219343, Bachelors,16, Married-civ-spouse, Sales, Not-in-family, White, Male,91679,0,55, United-States, >50K
49, Private,248755, Bachelors,10, Divorced, Handlers-cleaners, Husband, Black, Male,67,0,31, United-States, <=50K
46, Self-emp-not-inc,15760, 11th,10, Married-civ-spouse, ?, Not-in-family, White, Female,1499,15,41, United-States, <=50K
36, Self-emp-inc,241271, 12th,7, Divorced, Farming-fishing, Husband, White, Male,88827,0,58, South, <=50K
27, Private,201438, Bachelors,13, Divorced, Craft-repair, Husband, White, Male,35274,11,36, United-States, <=50K
28, Private,88899, Some-college,6, Married-civ-spouse, Prof-specialty, Own-child, White, Male,39446,23,29, United-States, <=50K
48, Self-emp-not-inc,124535, Some-college,15, Never-married, Prof-specialty, Not-in-family, White, Female,98056,25,69, United-States, >50K
51, Private,205353, Some-college,8, Divorced, Machine-op-inspct, Wife, White, Male,14214,1359,50, United-States, <=50K
40, Private,202387, Bachelors,12, Divorced, Prof-specialty, Own-child, White, Male,93908,512,55, United-States, <=50K
30, Self-emp-not-inc,282547, Bachelors,9, Married-civ-spouse, Adm-clerical, Own-child, White, Male,62832,0,47, United-States, <=50K
19, Local-gov,114825, Some-college,15, Never-married, Adm-clerical, Not-in-family, White, Male,25356,38,38, Mexico, <=50K
50, Private,157408, Some-college,14, Separated, Farming-fishing, Not-in-family, White, Female,70235,0,42, Guatemala, <=50K
29, Private,372742, Some-college,7, Never-married, Craft-repair, Husband, White, Male,36000,499,27, United-States, >50K
51, Private,255152, Some-college,11, Divorced, Priv-house-serv, Not-in-family, White, Male,1,2875,35, United-States, <=50K
57, Private,105594, 11th,11, Married-civ-spouse, Sales, Husband, White, Female,425,312,54, United-States, >50K
53, Private,117869, HS-grad,9, Divorced, Priv-house-serv, Husband, White, Male,96245,0,53, United-States, <=50K
42, Private,150331, Some-college,12, Never-married, Machine-op-inspct, Wife, White, Male,2190,192,34, United-States, >50K
23, Private,610482, Some-college,9, Married-civ-spouse, Tech-support, Unmarried, White, Male,80297,0,27, United-States, <=50K
23, Private,209180, Some-college,11, Never-married, Other-service, Husband, Black, Male,56,35,25, United-States, <=50K
22, Private,114624, HS-grad,10, Married-civ-spouse, Sales, Not-in-family, White, Female,78,1,30, United-States, <=50K
50, Private,105018, HS-grad,12, Never-married, Tech-support, Husband, White, Male,38076,0,33, Guatemala, <=50K
58, Private,77918, Bachelors,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,69,1185,57, United-States, <=50K
37, Self-emp-not-inc,115080, HS-grad,11, Married-civ-spouse, Prof-specialty, Own-child, White, Female,40471,664,68, United-States, <=50K
27, Private,87652, HS-grad,9, Never-married, Tech-support, Husband, White, Female,14249,261,40, China, <=50K
29, Private,85639, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,2529,0,41, United-States, <=50K
36, Private,152830, Assoc-acdm,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,99436,9,36, United-States, <=50K
73, Private,451742, HS-grad,10, Separated, Handlers-cleaners, Husband, White, Male,8446,0,62, United-States, <=50K
49, Local-gov,190152, Assoc-acdm,6, Widowed, Sales, Unmarried, White, Female,9656,0,50, United-States, <=50K
20, Self-emp-not-inc,157123, Some-college,10, Never-married, Prof-specialty, Husband, White, Male,1642,0,55, United-States, <=50K
85, Federal-gov,100168, Bachelors,11, Separated, Sales, Not-in-family, Black, Male,87474,0,30, United-States, <=50K
30, Private,341378, Bachelors,9, Never-married, Sales, Husband, White, Male,20737,1,56, United-States, <=50K
34, Private,96084, Some-college,13, Married-civ-spouse, Sales, Husband, White, Male,8042,0,63, United-States, <=50K
48, Private,210775, Bachelors,13, Divorced, Other-service, Husband, Black, Male,15799,0,37, United-States, <=50K
42, Private,229356, Bachelors,11, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,16756,0,34, United-States, >50K
51, Self-emp-not-inc,187838, HS-grad,7, Widowed, Protective-serv, Husband, White, Male,44835,2,56, United-States, <=50K
75, Private,54165, Some-college,10, Divorced, Sales, Husband, White, Male,29077,0,27, United-States, >50K
33, Private,327497, HS-grad,11, Married-civ-spouse, Craft-repair, Own-child, White, Male,84368,1,56, United-States, <=50K
37, Private,162662, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,6646,0,49, United-States, <=50K
39, Private,233293, Some-college,11, Never-married, Craft-repair, Husband, White, Male,16227,0,45, United-States, <=50K
44, Private,89697, Bachelors,11, Married-civ-spouse, Other-service, Not-in-family, White, Male,7323,0,24, United-States, <=50K
59, Private,244920, Masters,9, Separated, Sales, Husband, White, Female,643,0,17, United-States, <=50K
33, State-gov,101870, 12th,8, Never-married, Other-service, Wife, White, Male,3401,50,57, United-States, <=50K
43, Private,230104, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,23482,60,54, United-States, <=50K
23, Local-gov,220539, Bachelors,11, Never-married, Sales, Husband, White, Male,3462,53,64, United-States, <=50K
36, Private,185477, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,61,4,41, United-States, >50K
43, Private,183126, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,85172,1,43, United-States, <=50K
25, Private,91991, HS-grad,12, Never-married, Exec-managerial, Husband, White, Male,3577,0,46, United-States, >50K
39, Self-emp-not-inc,239009, HS-grad,8, Married-civ-spouse, Transport-moving, Other-relative, White, Male,37676,1,49, United-States, <=50K
40, Private,121210, 1st-4th,4, Never-married, Transport-moving, Not-in-family, White, Male,87315,0,24, United-States, <=50K
30, Private,126667, Some-college,7, Married-civ-spouse, Prof-specialty, Own-child, White, Male,11037,0,44, Puerto-Rico, <=50K
44, Self-emp-not-inc,243669, Bachelors,10, Never-married, Adm-clerical, Husband, White, Female,1280,145,27, United-States, <=50K
38, Private,37247, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,97957,0,53, Germany, <=50K
21, Private,168170, Masters,7, Never-married, Machine-op-inspct, Own-child, White, Female,2968,0,48, United-States, <=50K
29, Private,327529, 5th-6th,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4512,0,53, United-States, <=50K
54, Private,206228, Bachelors,14, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,313,199,18, United-States, <=50K
34, Self-emp-inc,200015, HS-grad,10, Never-married, Transport-moving, Husband, White, Male,80055,0,57, United-States, >50K
20, Local-gov,152331, Bachelors,8, Never-married, Craft-repair, Husband, White, Male,13772,0,23, United-States, <=50K
34, Private,276343, Prof-school,8, Married-civ-spouse, Sales, Husband, White, Female,3,11,35, United-States, <=50K
57, Self-emp-not-inc,312720, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,69563,0,53, Mexico, <=50K
50, State-gov,302420, 10th,7, Never-married, Prof-specialty, Own-child, White, Female,1360,1,30, United-States, <=50K
25, Private,172940, Some-college,10, Never-married, Tech-support, Own-child, White, Male,46919,1,57, United-States, <=50K
37, Federal-gov,531041, Bachelors,12, Married-civ-spouse, Other-service, Not-in-family, White, Male,83,0,41, United-States, <=50K
21, Private,250502, Assoc-acdm,8, Never-married, Prof-specialty, Own-child, White, Female,8073,0,38, United-States, <=50K
24, Private,423659, Some-college,9, Never-married, ?, Not-in-family, White, Male,51023,1,33, United-States, <=50K
45, Private,107803, Bachelors,15, Married-civ-spouse, Prof-specialty, Own-child, White, Male,47293,247,43, United-States, >50K
30, ?,276888, HS-grad,15, Never-married, Craft-repair, Not-in-family, White, Female,99795,223,41, United-States, >50K
32, Private,74170, 11th,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,20298,0,34, United-States, <=50K
37, Private,103679, HS-grad,15, Never-married, Other-service, Husband, White, Female,9445,5,45, Cuba, >50K
33, Private,170459, Bachelors,16, Married-civ-spouse, ?, Not-in-family, Black, Female,57823,199,59, United-States, >50K
60, Private,103606, Assoc-voc,8, Separated, ?, Own-child, White, Male,45534,305,51, United-States, <=50K
25, Private,103244, Bachelors,11, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,285,0,52, Cuba, <=50K
73, Self-emp-not-inc,93376, HS-grad,13, Married-civ-spouse, Transport-moving, Own-child, White, Male,90315,0,46, United-States, <=50K
72, Private,303710, Assoc-acdm,13, Widowed, Other-service, Not-in-family, White, Female,91177,2,30, United-States, >50K
24, Private,254769, Bachelors,9, Never-married, Machine-op-inspct, Husband, Black, Female,14385,0,43, Puerto-Rico, <=50K
49, Private,153137, HS-grad,16, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,72432,53,45, United-States, <=50K
31, Private,204547, Bachelors,14, Divorced, Exec-managerial, Husband, White, Female,34826,128,48, United-States, <=50K
43, Private,121547, 7th-8th,7, Separated, Machine-op-inspct, Husband, White, Male,1425,1,47, United-States, <=50K
34, Private,105258, Some-college,6, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,15,539,34, United-States, <=50K
17, Private,12285, Doctorate,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,29235,0,38, United-States, >50K
65, Local-gov,150256, Assoc-voc,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,70927,0,36, United-States, >50K
33, State-gov,223780, Masters,13, Never-married, Exec-managerial, Husband, White, Male,19751,370,34, United-States, >50K
54, Private,89977, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,86004,34,45, United-States, >50K
45, Local-gov,97513, Assoc-voc,8, Never-married, Farming-fishing, Own-child, White, Male,46472,0,48, United-States, <=50K
52, Private,107849, HS-grad,10, Separated, Transport-moving, Husband, Black, Male,17165,1030,65, United-States, <=50K
21, Private,278859, Prof-school,9, Married-civ-spouse, Other-service, Husband, White, Female,33533,0,27, United-States, >50K
45, Private,144804, 5th-6th,6, Never-married, Sales, Husband, White, Male,1078,92,37, United-States, <=50K
45, Private,165266, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,1579,130,29, United-States, <=50K
29, Private,150240, HS-grad,6, Never-married, Other-service, Husband, White, Female,845,0,34, United-States, <=50K
40, Private,233298, Prof-school,10, Divorced, Exec-managerial, Own-child, White, Male,62583,0,52, United-States, <=50K
61, Self-emp-not-inc,165253, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,24199,24,24, United-States, >50K
45, ?,126347, 11th,10, Never-married, Exec-managerial, Husband, Black, Male,33760,0,38, United-States, >50K
21, State-gov,188492, 11th,10, Never-married, Adm-clerical, Husband, White, Male,24598,0,45, United-States, <=50K
55, Private,150178, HS-grad,16, Never-married, Adm-clerical, Husband, White, Female,25065,0,53, United-States, >50K
21, Self-emp-not-inc,186322, 12th,11, Married-civ-spouse, ?, Husband, Black, Male,91447,0,61, Cuba, <=50K
29, Private,150253, Bachelors,15, Never-married, Craft-repair, Not-in-family, White, Male,3675,284,45, United-States, <=50K
46, Private,39309, 7th-8th,7, Never-married, Prof-specialty, Husband, White, Male,80484,0,28, United-States, <=50K
42, Private,158007, Some-college,10, Never-married, Machine-op-inspct, Unmarried, White, Male,11300,0,33, United-States, <=50K
51, Private,332052, Masters,12, Divorced, Other-service, Husband, Other, Female,34905,10,63, United-States, >50K
22, Private,161020, Bachelors,14, Never-married, Exec-managerial, Not-in-family, White, Male,34975,0,31, United-States, <=50K
20, Private,247908, HS-grad,12, Never-married, Adm-clerical, Wife, White, Male,100,0,33, United-States, <=50K
30, Federal-gov,188270, HS-grad,7, Never-married, Craft-repair, Husband, White, Male,25739,1,50, United-States, <=50K
31, Private,198200, 11th,9, Never-married, Prof-specialty, Not-in-family, White, Male,145,109,20, United-States, <=50K
66, Private,174492, Bachelors,9, Divorced, ?, Husband, White, Male,7428,0,57, United-States, <=50K
54, ?,52820, 10th,6, Divorced, Protective-serv, Own-child, Black, Female,5552,55,27, United-States, <=50K
34, Private,295291, Masters,12, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,238,0,41, ?, <=50K
25, Private,131101, HS-grad,9, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,43948,1,41, United-States, <=50K
39, Private,338946, HS-grad,4, Divorced, Sales, Husband, White, Male,57911,1,32, United-States, <=50K
35, Private,225373, HS-grad,9, Never-married, Machine-op-inspct, Husband, White, Female,99361,0,44, United-States, <=50K
36, Self-emp-not-inc,78502, Bachelors,11, Divorced, ?, Husband, White, Male,88575,0,47, United-States, <=50K
20, Private,201661, Doctorate,8, Never-married, Tech-support, Not-in-family, White, Female,22098,1,31, United-States, <=50K
20, Private,324400, Masters,13, Never-married, Exec-managerial, Unmarried, White, Female,90032,0,27, United-States, <=50K
32, Private,193317, Some-college,13, Married-civ-spouse, Other-service, Husband, White, Male,30326,33,47, United-States, <=50K
31, Private,138805, HS-grad,10, Never-married, Exec-managerial, Own-child, White, Male,591,0,16, United-States, <=50K
24, Private,249885, 7th-8th,9, Married-civ-spouse, Other-service, Husband, White, Male,320,0,47, United-States, <=50K
23, Private,291687, Assoc-voc,10, Never-married, Craft-repair, Not-in-family, White, Male,7610,0,56, United-States, >50K
56, Private,236868, HS-grad,14, Never-married, Adm-clerical, Wife, White, Male,13304,119,32, United-States, <=50K
33, Private,369057, 7th-8th,7, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,48529,19,34, United-States, <=50K
41, ?,110627, HS-grad,10, Divorced, Exec-managerial, Husband, White, Male,187,6,38, United-States, <=50K
66, Private,216091, HS-grad,13, Never-married, Sales, Husband, White, Male,49644,34,42, United-States, <=50K
27, Private,103796, 11th,10, Never-married, Prof-specialty, Husband, White, Female,8726,0,20, United-States, <=50K
49, Private,47252, 5th-6th,10, Divorced, Farming-fishing, Not-in-family, Black, Male,66369,0,45, United-States, <=50K
44, Private,105072, Bachelors,16, Married-civ-spouse, Sales, Own-child, White, Female,95729,79,46, Mexico, <=50K
24, Private,82215, HS-grad,12, Married-civ-spouse, Exec-managerial, Wife, White, Male,97379,0,42, United-States, >50K
48, Private,76175, HS-grad,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,76094,0,50, United-States, <=50K
22, Private,77225, Some-college,8, Never-married, Prof-specialty, Not-in-family, White, Female,42835,0,26, United-States, <=50K
65, Local-gov,129300, Bachelors,12, Married-civ-spouse, Other-service, Not-in-family, White, Female,49975,2,42, Canada, >50K
55, Self-emp-not-inc,89891, Some-college,13, Divorced, Other-service, Wife, White, Male,90589,743,48, United-States, <=50K
36, ?,110856, Assoc-voc,4, Never-married, Tech-support, Other-relative, White, Male,33592,227,10, United-States, <=50K
22, Private,192969, Some-college,12, Never-married, Craft-repair, Husband, White, Male,92017,0,58, United-States, <=50K
58, Private,173974, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,5759,310,34, United-States, <=50K
25, Private,198239, 7th-8th,7, Never-married, Tech-support, Husband, White, Male,37384,300,41, United-States, <=50K
59, State-gov,80312, HS-grad,8, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,1857,260,45, United-States, >50K
41, Private,336282, 7th-8th,11, Never-married, Machine-op-inspct, Husband, White, Female,10170,0,30, United-States, >50K
67, Private,178865, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,663,0,36, Mexico, <=50K
68, Private,148914, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,12211,50,22, United-States, >50K
32, Private,399433, Bachelors,10, Never-married, Tech-support, Unmarried, White, Male,12162,0,13, United-States, <=50K
23, Private,283270, Some-college,7, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,84813,0,26, United-States, <=50K
40, ?,177625, Some-college,14, Married-civ-spouse, Sales, Husband, White, Male,13484,111,48, United-States, <=50K
19, Private,174430, HS-grad,11, Never-married, Tech-support, Unmarried, Other, Female,8661,0,23, United-States, <=50K
