age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31, Private,224248, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private,136900, Prof-school,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov,143796, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,1,0,40, United-States, <=50K
27, Private,237363, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,2,0,66, United-States, <=50K
25, Private,133813, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
49, Self-emp-not-inc,90649, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,3,0,40, United-States, <=50K
40, Local-gov,120795, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc,154338, Bachelors,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,18, United-States, <=50K
30, Private,86768, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,1,0,37, India, <=50K
63, Private,121905, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,1871,40, United-States, >50K
48, Local-gov,85092, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,2,1679,40, United-States, >50K
53, Local-gov,133599, Some-college,10, Divorced, Other-service, Unmarried, White, Female,1,0,24, United-States, <=50K
62, Local-gov,134956, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1,0,40, United-States, >50K
40, Private,87462, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,1,0,40, United-States, <=50K
35, Private,144849, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, >50K
17, Private,134558, 11th,6, Never-married, Sales, Own-child, White, Male,2,0,40, United-States, <=50K
66, Private,60971, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States, >50K
60, Self-emp-not-inc,74566, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14, United-States, <=50K
24, Private,125666, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private,156384, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,58, United-States, <=50K
48, Local-gov,108817, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,40, United-States, <=50K
55, Private,124975, 10th,7, Never-married, Other-service, Not-in-family, White, Male,1,0,40, United-States, <=50K
23, Private,121294, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,3,0,40, United-States, <=50K
23, Private,117367, Some-college,10, Never-married, Sales, Not-in-family, White, Male,1,0,29, United-States, <=50K
27, Private,93136, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private,150932, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,104192, HS-grad,7, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,56, United-States, <=50K
26, Private,139747, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private,43461, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private,192373, HS-grad,9, Never-married, Sales, Own-child, White, Female,2,0,20, United-States, <=50K
54, Local-gov,152273, Masters,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1833,59, United-States, >50K
33, Private,182618, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,56, United-States, <=50K
61, Self-emp-not-inc,119885, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1898,40, United-States, >50K
59, Private,197313, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov,123800, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private,220982, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private,144763, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,56, United-States, <=50K
31, Private,194540, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,2,1596,58, United-States, <=50K
45, Private,186293, 1st-4th,2, Married-civ-spouse, Other-service, Husband, White, Male,1,0,40, United-States, <=50K
34, Private,116744, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,49, United-States, <=50K
53, Private,41894, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
45, State-gov,149260, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
34, Private,145113, 11th,7, Divorced, Sales, Not-in-family, White, Male,1,0,40, United-States, <=50K
34, Private,133341, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,57, United-States, <=50K
28, Private,37038, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,40, United-States, <=50K
55, ?,152465, 11th,7, Married-civ-spouse, ?, Wife, White, Female,0,0,16, United-States, <=50K
23, Private,53215, Bachelors,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc,56489, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,1,0,58, United-States, <=50K
56, Private,44328, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,1,0,40, United-States, <=50K
29, Private,108213, 7th-8th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,4,0,40, United-States, <=50K
30, Private,106797, Masters,14, Never-married, Craft-repair, Not-in-family, White, Male,1,0,54, United-States, >50K
22, Private,246508, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,7, United-States, <=50K
19, Private,171784, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,3,0,35, United-States, <=50K
30, State-gov,103694, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc,62606, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,40, United-States, <=50K
62, Self-emp-not-inc,31175, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
42, Private,113433, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1852,51, United-States, >50K
34, Private,83883, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, >50K
24, Private,58662, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,40, United-States, <=50K
24, Private,125491, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,1,0,57, United-States, <=50K
28, Private,196148, Bachelors,13, Never-married, Sales, Own-child, White, Female,1,0,40, United-States, <=50K
48, Private,145625, HS-grad,9, Divorced, Sales, Not-in-family, Black, Male,0,0,36, United-States, <=50K
56, Private,93158, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, >50K
49, Self-emp-not-inc,29349, 11th,14, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
47, Local-gov,63158, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,2,0,40, United-States, <=50K
20, Private,112233, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,2,0,25, United-States, <=50K
50, Private,126207, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States, >50K
44, Private,99269, Masters,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private,222075, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,3,2046,55, United-States, <=50K
29, Private,143136, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,40, United-States, <=50K
28, Private,244121, 1st-4th,3, Never-married, Other-service, Not-in-family, White, Male,2,0,40, United-States, <=50K
35, ?,208241, 10th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, Mexico, <=50K
32, Private,185739, Assoc-voc,9, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
46, ?,70797, Bachelors,13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,14877,0,9, United-States, >50K
29, Private,94977, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,1,0,49, United-States, >50K
54, Private,141917, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2,0,40, United-States, >50K
52, Private,124707, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
35, Private,112023, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,15013,0,61, United-States, >50K
34, Private,115946, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
57, Private,33731, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
36, Private,185147, 1st-4th,1, Never-married, Adm-clerical, Not-in-family, White, Female,4,0,40, United-States, <=50K
20, Private,104359, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,5, United-States, <=50K
30, Private,151350, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
51, Private,146264, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
61, Private,85469, HS-grad,9, Widowed, Prof-specialty, Not-in-family, White, Female,2,0,37, United-States, <=50K
33, ?,61254, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,2,0,60, United-States, <=50K
44, Private,138899, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,2,0,50, United-States, <=50K
36, State-gov,108443, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,2,0,51, United-States, >50K
31, Private,136061, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
44, Private,61086, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, United-States, >50K
24, Private,60726, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,1,0,50, United-States, <=50K
32, Private,133616, Masters,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Local-gov,63275, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,36, United-States, <=50K
49, Private,140951, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private,59875, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,1899,60, United-States, <=50K
44, Private,138762, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,3,0,59, United-States, <=50K
38, Private,139518, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private,97211, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
29, Private,109579, Some-college,10, Separated, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
33, Private,140245, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private,76963, 5th-6th,3, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
29, Private,76343, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5,0,44, United-States, >50K
53, Private,92756, 9th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private,104431, 11th,7, Never-married, Other-service, Not-in-family, White, Male,2,0,11, United-States, <=50K
47, Private,195840, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc,54098, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private,120273, Bachelors,13, Divorced, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private,82960, Some-college,10, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private,94616, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,2,0,50, United-States, <=50K
52, State-gov,47236, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,4, United-States, <=50K
53, Private,131049, 11th,7, Divorced, Other-service, Not-in-family, White, Female,1,0,40, United-States, <=50K
43, ?,58586, Assoc-voc,11, Divorced, ?, Not-in-family, White, Male,0,0,58, United-States, <=50K
39, Private,138486, 7th-8th,4, Divorced, Other-service, Not-in-family, Black, Male,0,0,58, United-States, <=50K
29, Local-gov,109003, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,40, United-States, >50K
32, Private,199616, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,1,1750,40, United-States, <=50K
27, Private,137029, Masters,14, Never-married, Protective-serv, Not-in-family, Black, Male,1,0,57, United-States, <=50K
58, Private,97055, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,144978, Bachelors,13, Never-married, Sales, Own-child, Black, Female,0,0,31, United-States, <=50K
60, Private,103353, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,59, United-States, >50K
48, Private,167492, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private,99072, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private,96954, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K
39, Private,113650, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,101605, 7th-8th,4, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
67, Private,139266, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,40, United-States, >50K
39, Self-emp-not-inc,32697, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2016,61, United-States, <=50K
29, Private,55994, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1638,50, United-States, <=50K
46, Private,168685, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,40, United-States, >50K
30, Private,124298, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,4,0,45, United-States, <=50K
51, Private,115062, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private,144830, Some-college,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, ?,101848, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,1,0,18, United-States, <=50K
55, Private,172812, 10th,8, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, State-gov,62134, Masters,14, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
35, Private,75456, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private,114610, Prof-school,15, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,30, United-States, <=50K
30, Private,128643, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,6,0,60, United-States, >50K
51, Private,147531, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7278,0,49, United-States, >50K
43, Private,124015, Masters,14, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,3250,0,40, United-States, <=50K
25, Self-emp-not-inc,39382, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,3,0,51, United-States, <=50K
21, Private,99861, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,1,0,20, United-States, <=50K
19, Private,99195, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,1,0,29, United-States, <=50K
28, Private,128558, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
27, Private,143652, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,1,0,23, United-States, >50K
33, Private,81749, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private,108403, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,2,0,40, United-States, <=50K
27, Private,114603, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,4,0,40, United-States, <=50K
31, Local-gov,138252, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,59687, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, United-States, >50K
35, Private,151631, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
25, Local-gov,108031, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,3,0,40, United-States, <=50K
28, Private,184877, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,1,0,40, United-States, <=50K
36, Private,85641, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2,0,40, India, <=50K
41, Local-gov,95937, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,224648, Assoc-voc,11, Never-married, Handlers-cleaners, Own-child, White, Male,1,0,40, United-States, <=50K
56, Self-emp-not-inc,35104, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,40, United-States, <=50K
40, Private,63010, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private,167219, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
65, Self-emp-not-inc,82050, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,9, United-States, >50K
49, Private,116665, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private,120712, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,61, United-States, <=50K
33, Private,224099, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,1,0,40, United-States, <=50K
59, Self-emp-not-inc,114719, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,4,0,18, United-States, <=50K
35, Private,170626, Prof-school,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Federal-gov,178727, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,7207,0,40, United-States, >50K
51, Private,74755, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States, >50K
37, Private,99662, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private,129945, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2,0,40, United-States, >50K
42, Private,125420, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, United-States, <=50K
42, Private,88147, Doctorate,16, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private,117689, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States, >50K
27, Private,27727, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private,58612, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,1,0,40, United-States, >50K
34, Private,229146, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov,85646, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,62, United-States, <=50K
25, ?,191818, 1st-4th,2, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private,117054, 10th,15, Never-married, Prof-specialty, Not-in-family, White, Male,3,0,40, United-States, <=50K
35, Private,130072, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States, <=50K
51, Private,109668, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private,148933, 5th-6th,11, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,40, Mexico, <=50K
40, Local-gov,115450, Assoc-voc,11, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private,139811, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private,150955, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
55, Private,215687, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, Mexico, <=50K
25, Private,169117, Bachelors,13, Never-married, Sales, Own-child, White, Male,2,0,49, United-States, <=50K
46, ?,163999, 10th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
37, Private,173523, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,173218, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,21, United-States, <=50K
43, Private,132939, 10th,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,40, United-States, <=50K
23, Private,302621, 5th-6th,3, Never-married, Handlers-cleaners, Own-child, Black, Male,1,0,40, United-States, <=50K
39, Private,99274, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4,0,40, United-States, >50K
24, Private,107340, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, ?,27519, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,31, United-States, <=50K
50, Private,129984, Masters,5, Married-civ-spouse, Sales, Husband, White, Male,3,0,40, United-States, >50K
54, Self-emp-not-inc,38497, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,49, United-States, >50K
66, Local-gov,128523, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,40, United-States, >50K
40, Private,187476, Masters,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,40, United-States, >50K
20, State-gov,132860, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private,104623, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60, United-States, >50K
47, Private,118284, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,29,0,30, United-States, <=50K
35, Private,158925, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,3361,0,40, United-States, <=50K
25, Private,206314, 11th,7, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,2962,0,40, Mexico, <=50K
57, Private,104498, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,21, United-States, <=50K
27, Private,58238, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,1,0,18, Philippines, <=50K
35, Private,125792, Doctorate,16, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, >50K
51, Private,114695, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private,177598, Prof-school,6, Widowed, Other-service, Wife, White, Female,0,0,37, United-States, <=50K
27, Private,39127, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,40, United-States, <=50K
34, Private,27920, 5th-6th,2, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private,159175, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,31, United-States, <=50K
33, Private,132349, Bachelors,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private,127289, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,3,0,40, United-States, <=50K
36, Private,181145, HS-grad,9, Separated, Other-service, Unmarried, White, Female,2,0,29, United-States, <=50K
20, Private,235578, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,23, United-States, <=50K
41, Private,108459, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private,186728, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private,103817, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15580,0,50, United-States, >50K
20, Private,39805, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,2,0,40, United-States, <=50K
20, Private,94949, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,24, United-States, <=50K
32, Private,112737, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50K
38, Private,116873, Masters,5, Married-civ-spouse, Sales, Husband, White, Male,3,0,40, United-States, <=50K
43, Private,157654, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,63203, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,4,0,40, United-States, <=50K
33, Private,176069, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
37, Private,112068, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
58, State-gov,103562, 10th,16, Married-civ-spouse, Other-service, Husband, White, Male,4,0,40, United-States, >50K
47, Local-gov,139529, Bachelors,13, Divorced, Protective-serv, Not-in-family, White, Male,3,0,60, United-States, <=50K
39, Private,81763, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,0,40, United-States, <=50K
40, Private,108101, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
29, Private,130046, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,1,0,50, United-States, <=50K
21, Private,117966, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private,186995, Preschool,1, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
21, Private,242949, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Private,74650, 5th-6th,5, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,3,0,40, Philippines, >50K
26, Private,99272, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,0,40, United-States, <=50K
57, Federal-gov,129565, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
58, Private,142765, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, ?,101465, Assoc-voc,11, Married-civ-spouse, ?, Husband, White, Male,1,0,40, United-States, >50K
23, Private,91124, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, State-gov,77987, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,40, United-States, >50K
28, Private,60071, HS-grad,10, Never-married, Craft-repair, Own-child, White, Male,1,0,40, United-States, <=50K
47, Private,126567, 10th,6, Separated, Machine-op-inspct, Unmarried, Black, Female,3,0,40, Mexico, <=50K
35, Private,179781, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Private,122489, 11th,7, Never-married, Other-service, Not-in-family, Black, Female,2,0,40, United-States, <=50K
30, Private,120507, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,58, United-States, <=50K
31, Private,128404, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,57, United-States, >50K
